time,temperature,pressure,humidity,particle1,particle2,particle3,speed,rain,direction
2023-11-29 15:04:45,4.71,871.69,49.34,26,41,46,1.27,0,SW
2023-11-29 15:19:45,4.63,871.72,47.59,24,36,36,2.41,0,S
2023-11-29 15:34:45,5.01,871.75,47.44,23,39,41,1.21,0,SW
2023-11-29 15:49:45,5.42,871.67,46.1,22,35,37,1.09,0,SW
2023-11-29 16:04:45,5.03,871.66,46.68,25,39,42,0.23,0,SW
2023-11-29 16:19:45,5.14,871.68,47.13,22,37,38,0.5,0,SW
2023-11-29 16:34:45,5.31,871.68,46.57,23,36,37,0.36,0,SW
2023-11-29 16:49:45,4.54,871.73,48.1,24,41,43,0.23,0,SW
2023-11-29 17:04:45,4.37,871.67,48.16,19,32,32,0.19,0,S
2023-11-29 17:19:45,3.54,871.64,51.44,22,34,36,0.03,0,S
2023-11-29 17:34:45,3.3,871.94,51.46,31,48,48,0.25,0,SW
2023-11-29 17:49:45,2.73,872.11,53.34,29,47,49,0.16,0,S
2023-11-29 18:04:45,2.69,872.07,51.94,52,82,88,0,0,
2023-11-29 18:19:45,2.26,872.25,53.5,41,66,71,0,0,
2023-11-29 18:34:45,2.36,872.17,54.48,40,64,66,0.28,0,SW
2023-11-29 18:49:45,2.76,872.19,54.16,47,74,77,0.33,0,S
2023-11-29 19:04:45,3.18,872.3,52.64,46,72,77,2.19,0,E
2023-11-29 19:19:45,3.42,872.27,52.75,56,98,104,6.17,0,NE
2023-11-29 19:34:45,3.11,872.39,55.76,50,86,94,7.14,0,NE
2023-11-29 19:49:45,2.9,872.34,57.15,49,81,87,4.81,0,NE
2023-11-29 20:04:45,3.12,872.38,56.24,44,72,78,4.71,0,E
2023-11-29 20:19:45,2.41,872.63,59.36,46,71,77,0.83,0,SE
2023-11-29 20:34:45,1.97,872.68,60.92,42,65,67,0,0,
2023-11-29 20:49:45,1.86,872.9,60.77,45,75,85,0.04,0,SE
2023-11-29 21:04:45,1.63,872.9,61.55,53,97,102,0,0,
2023-11-29 21:19:45,1.84,872.72,62.59,64,110,120,0.44,0,NE
2023-11-29 21:34:44,2.32,872.8,59.55,44,71,75,0.86,0,E
2023-11-29 21:49:44,1.94,872.64,60.71,33,58,62,0.1,0,SE
2023-11-29 22:04:44,2.05,872.63,59.5,27,41,44,0,0,
2023-11-29 22:19:44,1.74,872.63,61.72,48,78,80,0,0,
2023-11-29 22:34:44,1.66,872.47,62.49,50,79,84,1.23,0,S
2023-11-29 22:49:44,3.03,872.3,56.14,26,41,44,3.24,0,E
2023-11-29 23:04:44,3.13,872.55,54.32,23,35,37,2.23,0,E
2023-11-29 23:19:44,1.95,872.59,59.67,24,37,39,0.17,0,E
2023-11-29 23:34:44,2.34,872.64,58.42,27,40,45,1.08,0,E
2023-11-29 23:49:44,2.33,872.57,58.05,31,52,54,1.03,0,E
2023-11-30 0:04:44,2.7,872.45,56.37,26,41,45,3.85,0,E
2023-11-30 0:19:44,2.45,872.6,56.53,25,37,42,3.09,0,E
2023-11-30 0:34:44,1.62,872.75,59.06,19,31,31,0.95,0,S
2023-11-30 0:49:44,1.25,872.76,61.07,21,36,37,0,0,
2023-11-30 1:04:44,1.84,872.72,59.16,21,36,40,0.08,0,S
2023-11-30 1:19:44,1.03,872.64,61.6,32,54,56,0.15,0,S
2023-11-30 1:34:44,1.42,872.52,62.13,33,53,53,1.35,0,SE
2023-11-30 1:49:44,2.07,872.45,58.86,25,44,45,3.45,0,E
2023-11-30 2:04:44,2.44,872.44,56.85,22,33,37,3.51,0,E
2023-11-30 2:19:44,2.32,872.38,56.8,22,38,43,3.2,0,E
2023-11-30 2:34:44,2.18,872.34,56.54,20,30,38,4.82,0,E
2023-11-30 2:49:44,2.1,872.39,56.65,16,23,25,3.31,0,NE
2023-11-30 3:04:44,2.05,872.47,56.68,15,23,25,2.03,0,SE
2023-11-30 3:19:44,0.92,872.62,61.7,15,26,27,0.52,0,SW
2023-11-30 3:34:44,1.61,872.65,60.61,31,51,57,0.29,0,S
2023-11-30 3:49:44,-0.06,872.6,66.85,24,38,38,0.42,0,S
2023-11-30 4:04:44,1.2,872.61,62.43,23,38,41,2.27,0,E
2023-11-30 4:19:44,1.68,872.28,58.53,16,28,31,7.53,0,NE
2023-11-30 4:34:44,2.12,872.52,56.1,15,23,23,6.42,0,NE
2023-11-30 4:49:44,2,872.22,54.82,12,19,20,8.18,0,NE
2023-11-30 5:04:44,2.13,872.14,55.3,12,19,21,4.3,0,NE
2023-11-30 5:19:44,2.23,871.99,54.78,12,24,27,4.16,0,E
2023-11-30 5:34:44,1.65,872.13,57.12,12,18,18,1.4,0,SE
2023-11-30 5:49:44,0.16,872.06,62.89,14,21,25,0.33,0,S
2023-11-30 6:04:44,0.36,872.18,62.8,16,27,28,0.29,0,S
2023-11-30 6:19:44,0.39,872.07,63.28,16,29,32,0.71,0,S
2023-11-30 6:34:44,0.97,872.02,61.27,15,24,25,1.5,0,SE
2023-11-30 6:49:44,1.74,872.02,57.71,20,29,30,3.53,0,NE
2023-11-30 7:04:44,0.74,872.13,60.99,19,24,25,1.06,0,S
2023-11-30 7:19:44,0.42,872.14,63.36,22,36,36,1.1,0,E
2023-11-30 7:34:44,-0.06,872.26,65.77,23,35,37,1.07,0,SE
2023-11-30 7:49:44,0.28,872.15,64.19,32,46,47,1.52,0,SE
2023-11-30 8:04:44,0.83,872.23,60.58,19,32,34,1.57,0,E
2023-11-30 8:19:44,1.07,872.3,60.49,24,36,37,2.65,0,E
2023-11-30 8:34:44,0.29,872.34,63.68,26,42,44,1.13,0,S
2023-11-30 8:49:44,1.25,872.36,59.98,44,68,72,1.33,0,SE
2023-11-30 9:04:44,1.45,872.54,58.47,41,66,69,0.44,0,SE
2023-11-30 9:19:44,1.38,872.66,60.22,31,55,58,0.09,0,S
2023-11-30 9:34:44,1.26,872.69,60.26,36,57,61,0,0,
2023-11-30 9:49:44,1.69,872.77,59.52,35,56,60,0.3,0,SW
2023-11-30 10:04:44,1.8,872.64,59.7,35,55,59,0.22,0,SW
2023-11-30 10:19:44,2.38,872.64,57.63,32,54,58,0.04,0,SW
2023-11-30 10:34:44,3.22,872.68,59.1,55,87,91,0.13,0,S
2023-11-30 10:49:44,3.22,872.7,58.65,59,98,103,0.5,0,S
2023-11-30 11:04:44,3.55,872.77,59.06,59,93,101,0.67,0,SW
2023-11-30 11:19:44,3.56,872.73,58.61,62,107,112,0.58,0,SW
2023-11-30 11:34:44,3.61,872.59,56.24,52,84,93,0.64,0,SW
2023-11-30 11:49:44,4.26,872.47,54.18,40,70,73,1.09,0,SW
2023-11-30 12:04:44,6.49,872.31,47.49,54,87,94,1.04,0,SW
2023-11-30 12:19:44,6.89,872.07,46.69,53,89,94,1.03,0,SW
2023-11-30 12:34:44,7.12,871.95,45.15,61,94,102,0.89,0,SW
2023-11-30 12:49:44,7.66,871.98,44.3,48,76,82,1.29,0,SW
2023-11-30 13:04:44,8.38,871.85,42.27,46,75,82,1.37,0,S
2023-11-30 13:19:44,8.6,871.46,40.98,46,77,80,1.21,0,SE
2023-11-30 13:34:44,8.4,871.59,42.04,40,65,68,1.26,0,SW
2023-11-30 13:49:44,5.89,871.63,47.66,52,87,91,2.58,0,SW
2023-11-30 14:04:44,6.05,871.54,48.05,49,86,90,1.71,0,SW
2023-11-30 14:19:44,5.84,871.54,48.15,51,79,83,1.89,0,S
2023-11-30 14:34:44,6.16,871.45,48.16,57,91,100,1.28,0,SW
2023-11-30 14:49:44,5.9,871.46,48.92,51,78,84,1.14,0,S
2023-11-30 15:04:44,5.7,871.53,48.65,48,78,79,1.22,0,W
2023-11-30 15:19:44,5.98,871.55,48.24,43,75,81,1.45,0,SW
2023-11-30 15:34:44,5.93,871.42,48.35,48,84,89,0.84,0,SW
2023-11-30 15:49:44,6.09,871.38,47.7,46,79,91,0.32,0,S
2023-11-30 16:04:44,6.1,871.39,48.36,60,98,104,0.2,0,SW
2023-11-30 16:19:44,6.18,871.53,48.03,53,95,98,0.85,0,SW
2023-11-30 16:34:44,5.53,871.44,50.09,58,95,100,0.06,0,SW
2023-11-30 16:49:44,5.49,871.37,50.08,60,102,115,0.77,0,SW
2023-11-30 17:04:44,4.88,871.59,51.65,59,102,107,0.02,0,SW
2023-11-30 17:19:44,4.77,871.49,53.01,64,106,111,0,0,
2023-11-30 17:34:44,4.15,871.46,54.68,66,110,117,0,0,
2023-11-30 17:49:44,3.58,871.3,57.58,111,187,202,0,0,
2023-11-30 18:04:44,3.31,871.45,58.02,104,177,188,0,0,
2023-11-30 18:19:44,3.35,871.69,58.87,84,152,165,0,0,
2023-11-30 18:34:44,3.35,871.64,58.37,77,138,148,0.35,0,SE
2023-11-30 18:49:44,4.66,871.65,54.55,94,158,169,2.76,0,E
2023-11-30 19:04:44,4.84,871.82,54.59,94,159,168,5.25,0,E
2023-11-30 19:19:44,4.78,871.74,54.95,83,145,158,4.45,0,E
2023-11-30 19:34:44,4.61,871.86,54.86,72,121,132,3.41,0,E
2023-11-30 19:49:44,4.8,871.95,53.06,65,114,122,5.77,0,E
2023-11-30 20:04:44,4.08,872,55.23,60,103,109,0.1,0,S
2023-11-30 20:19:44,4.41,871.95,54.63,49,82,95,0.69,0,E
2023-11-30 20:34:44,3.97,871.91,54.73,48,77,81,0,0,
2023-11-30 20:49:44,3.77,872.06,55.62,55,93,99,0,0,
2023-11-30 21:04:44,4.22,872.05,53.53,52,83,89,0.06,0,S
2023-11-30 21:19:44,3.92,872.14,54.51,49,85,90,0,0,
2023-11-30 21:34:44,3.82,872.34,54.55,56,88,91,0.57,0,SE
2023-11-30 21:49:44,3.43,872.18,55.71,47,72,85,1.1,0,E
2023-11-30 22:04:44,3.05,872.28,56.17,40,66,76,0.15,0,E
2023-11-30 22:19:44,4.43,872.43,49.82,40,69,74,1.78,0,E
2023-11-30 22:34:44,4,872.41,50.84,37,65,67,1.31,0,E
2023-11-30 22:49:44,3.47,872.49,52.77,38,62,65,0.99,0,SE
2023-11-30 23:04:44,3.08,872.37,52.85,27,45,47,0.36,0,SE
2023-11-30 23:19:44,3.48,872.35,51.68,31,57,61,0.33,0,E
2023-11-30 23:34:44,2.44,872.54,56.2,35,58,60,0,0,
2023-11-30 23:49:44,2.16,872.63,57.07,33,54,57,0,0,
2023-12-01 0:04:44,2.57,872.83,56.42,39,66,71,0,0,
2023-12-01 0:19:44,1.57,872.97,60.59,41,72,79,0.44,0,S
2023-12-01 0:34:44,1.44,873.05,61.87,42,75,81,0,0,
2023-12-01 0:49:44,1.13,873.09,63.37,55,92,99,0.07,0,SW
2023-12-01 1:04:44,1.07,873.17,63.47,46,85,95,0,0,
2023-12-01 1:19:44,1.27,873.14,62.41,41,68,70,0,0,
2023-12-01 1:34:44,1.06,873.04,63.17,44,76,81,0,0,
2023-12-01 1:49:44,0.65,872.98,65.9,44,86,86,0,0,
2023-12-01 2:04:44,0.96,873.02,64.45,45,79,85,0,0,
2023-12-01 2:19:44,1.81,873.01,62.2,59,100,105,0.29,0,S
2023-12-01 2:34:44,2.39,873.1,57.88,47,86,95,0.53,0,SE
2023-12-01 2:49:44,3.17,873.08,53.89,37,68,74,1.82,0,E
2023-12-01 3:04:44,3.12,873.11,53.1,33,56,57,3.79,0,E
2023-12-01 3:19:44,2.72,873.25,54.07,33,60,60,1.08,0,SE
2023-12-01 3:34:44,3.29,873.33,51.21,26,44,44,3.2,0,E
2023-12-01 3:49:44,2.68,873.51,53.38,28,46,47,0.78,0,E
2023-12-01 4:04:44,2.98,873.71,52.52,26,42,46,1.58,0,E
2023-12-01 4:19:44,2.96,873.73,52.18,22,40,44,3.81,0,E
2023-12-01 4:34:44,2.75,873.69,52.61,24,40,43,2.66,0,E
2023-12-01 4:49:44,2.08,873.76,55.53,24,40,44,1.53,0,S
2023-12-01 5:04:44,1.47,873.72,58.31,26,43,45,0,0,S
2023-12-01 5:19:44,2.56,873.76,53.12,20,32,36,2.39,0,NE
2023-12-01 5:34:44,2.85,873.93,50.93,16,25,26,4.19,0,NE
2023-12-01 5:49:44,2.19,873.99,54.03,19,32,34,2.19,0,SW
2023-12-01 6:04:44,1.07,874.19,58.55,22,33,33,0,0,
2023-12-01 6:19:44,0.26,874.17,62.93,28,48,50,0,0,
2023-12-01 6:34:44,1.67,873.74,58.04,52,85,95,0.03,0,SW
2023-12-01 6:49:44,0.78,873.87,60.63,48,87,91,0,0,
2023-12-01 7:04:44,0.18,874,65.06,59,100,110,0,0,
2023-12-01 7:19:44,0.37,874.29,66.11,65,114,125,0,0,
2023-12-01 7:34:44,1.19,874.25,63.99,68,118,130,1.8,0,E
2023-12-01 7:49:44,2.03,874.5,59.88,66,117,127,3.5,0,E
2023-12-01 8:04:44,2.08,874.73,58.23,50,89,94,4.5,0,NE
2023-12-01 8:19:44,2.46,874.71,55.97,33,56,56,5.02,0,NE
2023-12-01 8:34:44,2.63,874.79,55.06,25,42,45,5.9,0,NE
2023-12-01 8:49:44,2.42,875.04,56.65,35,55,57,2.75,0,SE
2023-12-01 9:04:44,2.35,875,57.4,35,55,57,1.03,0,SE
2023-12-01 9:19:44,2.3,874.98,58.16,33,51,54,0,0,
2023-12-01 9:34:44,3.04,875.27,55.01,34,52,57,0,0,
2023-12-01 9:49:44,3.96,875.33,52.13,23,38,40,0.09,0,SW
2023-12-01 10:04:44,4.33,875.58,53.17,39,64,68,0.29,0,SW
2023-12-01 10:19:44,3.66,875.74,55.04,40,66,75,0.01,0,S
2023-12-01 10:34:43,4.53,875.81,52.53,79,142,152,0.12,0,SW
2023-12-01 10:49:43,4.45,875.73,52.02,36,65,69,0.05,0,SW
2023-12-01 11:04:43,5.11,875.72,50.93,36,66,68,0.12,0,S
2023-12-01 11:19:43,5.12,875.88,53.25,73,131,139,0.61,0,W
2023-12-01 11:34:43,5.56,875.5,50.81,39,66,78,0.74,0,SW
2023-12-01 11:49:43,6.11,875.3,50.21,51,88,92,0.66,0,W
2023-12-01 12:04:43,7.72,875.02,44.76,47,86,91,0.83,0,SW
2023-12-01 12:19:43,8.59,874.86,43.18,58,101,105,1.03,0,SW
2023-12-01 12:34:43,8.53,874.83,44.92,92,156,169,1.31,0,S
2023-12-01 12:49:43,8.35,874.69,45.79,80,145,157,2.07,0,SW
2023-12-01 13:04:43,8.62,874.63,43.01,63,110,119,1.96,0,SW
2023-12-01 13:19:43,8.02,874.55,43.62,65,116,123,1.45,0,SW
2023-12-01 13:34:43,9.77,874.46,41.35,65,119,126,1.21,0,S
2023-12-01 13:49:43,7.29,874.4,47.64,70,118,125,1.17,0,SW
2023-12-01 14:04:43,8.2,874.27,46.81,57,106,116,0.91,0,SW
2023-12-01 14:19:43,8.38,874.32,45.66,60,99,105,0.55,0,SW
2023-12-01 14:34:43,8.13,874.12,46.35,56,88,89,0.82,0,S
2023-12-01 14:49:43,8.03,874.21,45.67,53,89,96,1.58,0,SW
2023-12-01 15:04:43,7.96,874.14,45.65,54,92,101,1.71,0,SW
2023-12-01 15:19:43,7.77,874.2,45.81,56,98,106,1.77,0,S
2023-12-01 15:34:43,7.29,874.12,47.24,59,101,109,1.27,0,SW
2023-12-01 15:49:43,7.29,874.02,47.52,51,92,97,1.6,0,SW
2023-12-01 16:04:43,7.52,874.1,47.21,59,107,118,0.86,0,S
2023-12-01 16:19:43,7.07,873.87,48.91,52,98,102,1.08,0,SW
2023-12-01 16:34:43,7.04,873.91,49.39,58,106,116,0.52,0,SW
2023-12-01 16:49:43,6.76,873.85,50.09,55,95,105,0.54,0,SW
2023-12-01 17:04:43,6.44,873.93,51.06,61,108,114,0.28,0,SW
2023-12-01 17:19:43,6.41,873.82,51.12,63,110,121,0.26,0,SW
2023-12-01 17:34:43,5.51,874,53.43,66,111,118,0,0,S
2023-12-01 17:49:43,5.5,873.99,54.07,120,229,260,0,0,
2023-12-01 18:04:43,4.87,874.06,56.8,73,131,146,0,0,
2023-12-01 18:19:43,4.47,874.11,58.36,81,146,160,0,0,
2023-12-01 18:34:43,4.96,874.18,57.85,93,164,182,0,0,
2023-12-01 18:49:43,6.09,874.16,54.36,83,150,158,2.36,0,NE
2023-12-01 19:04:43,6.21,874.36,54.68,88,157,170,6.74,0,NE
2023-12-01 19:19:43,4.03,874.41,62.08,91,165,177,0.14,0,SW
2023-12-01 19:34:43,3.86,874.43,64.01,86,151,163,0,0,
2023-12-01 19:49:43,3.88,874.38,64.26,87,159,166,0,0,
2023-12-01 20:04:43,4.03,874.27,62.44,94,166,190,0,0,
2023-12-01 20:19:43,3.82,874.24,62.77,89,156,164,0,0,
2023-12-01 20:34:43,3.74,874.13,62.97,75,139,152,0,0,
2023-12-01 20:49:43,4.01,874.14,61.49,83,145,161,0,0,
2023-12-01 21:04:43,3.21,874.2,65.18,83,144,152,0,0,
2023-12-01 21:19:43,3.41,874.18,64.98,77,132,149,0,0,
2023-12-01 21:34:43,3.46,874.17,64.57,80,139,150,0.29,0,S
2023-12-01 21:49:43,3.73,874.2,62.36,80,139,156,0.21,0,S
2023-12-01 22:04:43,4.04,874.15,60.62,77,140,149,0,0,
2023-12-01 22:19:43,3.99,874.21,60.25,70,126,130,0.25,0,S
2023-12-01 22:34:43,3.59,874.25,61.75,70,126,135,0.52,0,S
2023-12-01 22:49:43,2.82,874.33,65.41,87,149,160,0,0,
2023-12-01 23:04:43,3.75,874.25,62.63,76,139,155,1.03,0,SE
2023-12-01 23:19:43,3.6,874.31,62.91,71,125,140,0.81,0,SE
2023-12-01 23:34:43,3.18,874.2,64.69,73,132,141,0.97,0,SE
2023-12-01 23:49:43,3.85,874.1,61.47,67,118,132,2.48,0,E
2023-12-02 0:04:43,4.1,874.11,60.11,56,101,114,5.97,0,NE
2023-12-02 0:19:43,4.04,874.2,60.51,55,95,107,3.97,0,E
2023-12-02 0:34:43,4.02,874.26,61,58,104,108,4.18,0,E
2023-12-02 0:49:43,3.98,874.15,60.99,48,87,97,1.82,0,SE
2023-12-02 1:04:43,3.7,874.24,61.96,42,74,78,1.85,0,SE
2023-12-02 1:19:43,3.48,874.23,62.08,43,75,82,2.67,0,SE
2023-12-02 1:34:43,3,874.11,63.66,47,76,84,1.01,0,SE
2023-12-02 1:49:43,2.41,874.08,65.88,48,90,92,0.62,0,E
2023-12-02 2:04:43,2.8,874.1,64.46,44,83,92,0.77,0,SE
2023-12-02 2:19:43,3.48,873.93,61.59,50,86,101,2.01,0,SE
2023-12-02 2:34:43,2.91,873.99,63.88,47,86,97,1.71,0,E
2023-12-02 2:49:43,1.83,874.07,68.32,44,80,90,0.39,0,SE
2023-12-02 3:04:43,2.04,874.12,67.37,42,77,91,0.85,0,SE
2023-12-02 3:19:43,1.34,874.23,69.95,44,75,83,0,0,
2023-12-02 3:34:43,2.34,874.25,67.18,53,105,117,0.79,0,E
2023-12-02 3:49:43,2.51,874.14,65.19,47,79,85,1.62,0,SE
2023-12-02 4:04:43,1.92,874.13,68.26,45,84,93,0.65,0,SE
2023-12-02 4:19:43,2.58,873.95,65.16,36,66,74,1.52,0,E
2023-12-02 4:34:43,3.08,873.8,62.47,34,59,60,2.85,0,E
2023-12-02 4:49:43,2.93,873.8,63.35,34,62,64,2.05,0,E
2023-12-02 5:04:43,2.37,873.76,64.54,36,63,71,3.61,0,SE
2023-12-02 5:19:43,3.05,873.73,62.07,28,48,53,3.27,0,E
2023-12-02 5:34:43,3.16,873.67,61.16,33,59,62,3.83,0,E
2023-12-02 5:49:43,3.1,873.67,61.28,33,62,67,5.81,0,NE
2023-12-02 6:04:43,3.47,873.66,59.7,27,47,47,4.55,0,E
2023-12-02 6:19:43,3.38,873.66,60.02,21,36,37,3.29,0,E
2023-12-02 6:34:43,3.3,873.78,60.11,26,46,51,6.56,0,NE
2023-12-02 6:49:43,3.28,873.76,60.11,19,32,32,4.16,0,NE
2023-12-02 7:04:43,3.28,873.76,59.75,18,29,32,5.01,0,E
2023-12-02 7:19:43,2.87,873.87,60.86,21,36,37,4.44,0,NE
2023-12-02 7:34:43,1.97,873.89,64.35,25,42,45,2.09,0,SE
2023-12-02 7:49:43,1.54,873.97,67.32,30,56,59,1.54,0,E
2023-12-02 8:04:43,1.16,874.05,69.92,46,71,78,1.78,0,E
2023-12-02 8:19:43,1.1,874.15,71.04,56,91,100,0.27,0,SE
2023-12-02 8:34:43,1.92,874.08,67.75,70,122,136,1.57,0,SE
2023-12-02 8:49:43,1.35,874.13,70.77,97,173,190,0,0,
2023-12-02 9:04:43,2.55,874.12,66.04,90,154,163,1.39,0,SE
2023-12-02 9:19:43,2.12,874.31,68.05,91,149,170,0,0,
2023-12-02 9:34:43,2.67,874.34,66.54,74,130,139,0.24,0,SE
2023-12-02 9:49:43,2.85,874.3,64.95,74,131,135,0,0,
2023-12-02 10:04:43,2.88,874.44,65.72,73,128,138,0,0,
2023-12-02 10:19:43,3.08,874.44,65.22,75,134,149,0,0,
2023-12-02 10:34:43,3.95,874.45,61.11,63,113,117,0.08,0,S
2023-12-02 10:49:43,4.72,874.54,59.29,54,93,100,0.02,0,SW
2023-12-02 11:04:43,4.65,874.36,60.6,75,129,134,1.68,0,SW
2023-12-02 11:19:43,4.95,874.42,59.56,45,84,92,0.09,0,SW
2023-12-02 11:34:43,5.65,874.34,56.34,49,82,84,0.52,0,SW
2023-12-02 11:49:43,6.07,874.27,54.98,45,85,90,0.79,0,S
2023-12-02 12:04:43,6.71,874.2,53.25,54,97,105,0.57,0,SW
2023-12-02 12:19:43,8.07,874.04,51.24,103,186,194,0.81,0,SW
2023-12-02 12:34:43,8.41,874.02,49.96,83,157,170,1.14,0,W
2023-12-02 12:49:43,9.3,873.86,48.22,77,140,146,0.53,0,SW
2023-12-02 13:04:43,9.61,873.66,47.25,72,131,138,0.84,0,W
2023-12-02 13:19:43,10.25,873.47,47.23,82,143,153,1.41,0,SW
2023-12-02 13:34:43,10.09,873.34,46.5,79,137,142,0.75,0,SW
2023-12-02 13:49:43,7.71,873.27,52.95,89,153,164,0.47,0,SW
2023-12-02 14:04:43,7.57,873.02,55.02,101,175,185,1.12,0,S
2023-12-02 14:19:43,7.56,872.9,54.58,90,157,171,1.95,0,S
2023-12-02 14:34:43,8.05,872.73,53.3,76,139,150,1.23,0,S
2023-12-02 14:49:43,7.93,872.69,53.43,74,126,138,1.17,0,SW
2023-12-02 15:04:43,7.76,872.66,52.94,69,121,125,1,0,SW
2023-12-02 15:19:43,8.07,872.47,51.98,63,117,127,0.43,0,S
2023-12-02 15:34:43,7.76,872.47,52.93,67,129,139,0.74,0,SW
2023-12-02 15:49:43,7.85,872.41,52.5,73,137,145,0.47,0,SW
2023-12-02 16:04:42,7.77,872.37,52.95,65,115,131,0.37,0,SW
2023-12-02 16:19:42,7.84,872.34,52.86,71,125,138,0.19,0,SW
2023-12-02 16:34:42,7.68,872.54,52.99,72,137,154,0.2,0,SW
2023-12-02 16:49:42,7.62,872.72,53.39,79,137,141,0.65,0,SW
2023-12-02 17:04:42,6.88,872.68,55.48,100,180,193,0.12,0,SW
2023-12-02 17:19:42,6.19,872.74,57.73,70,123,134,0,0,
2023-12-02 17:34:42,5.79,872.77,58.69,71,127,142,0,0,
2023-12-02 17:49:42,5.39,872.8,59.82,72,125,137,0,0,
2023-12-02 18:04:42,5.32,872.99,60.45,78,145,160,0,0,
2023-12-02 18:19:42,5.3,873.07,60.24,93,171,189,0,0,
2023-12-02 18:34:42,4.68,873.16,61.44,84,152,166,0,0,
2023-12-02 18:49:42,4.37,873.32,63.23,86,161,174,0,0,
2023-12-02 19:04:42,4.24,873.51,64.75,111,200,214,0,0,
2023-12-02 19:19:42,4.45,873.58,64.92,122,222,245,0.35,0,SW
2023-12-02 19:34:42,4.2,873.66,66.55,111,208,226,0,0,S
2023-12-02 19:49:42,3.91,873.74,67.55,101,188,196,0,0,
2023-12-02 20:04:42,4.12,873.8,66.88,98,189,206,0,0,S
2023-12-02 20:19:42,3.68,873.87,68.04,99,179,190,0,0,
2023-12-02 20:34:42,3.51,873.82,68.58,98,181,200,0.1,0,S
2023-12-02 20:49:42,3.44,873.83,67.98,92,168,184,0.12,0,NE
2023-12-02 21:04:42,3.31,873.8,68.97,98,177,195,0,0,
2023-12-02 21:19:42,4.98,873.71,60.74,67,116,122,2.48,0,E
2023-12-02 21:34:42,5.02,873.69,59.52,62,106,113,1.61,0,SE
2023-12-02 21:49:42,3.81,873.75,63.56,56,96,105,0,0,
2023-12-02 22:04:42,3.31,873.75,66.67,68,118,129,0.38,0,SE
2023-12-02 22:19:42,2.94,873.73,69.12,78,135,142,0,0,
2023-12-02 22:34:42,3.57,873.69,67.08,69,121,129,0.45,0,SE
2023-12-02 22:49:42,4.37,873.58,60.39,48,85,87,2.84,0,E
2023-12-02 23:04:42,3.37,873.57,63.19,36,63,64,0.54,0,S
2023-12-02 23:19:42,3.28,873.65,63.41,34,63,63,0,0,
2023-12-02 23:34:42,4.09,873.59,59.84,33,55,60,0.7,0,S
2023-12-02 23:49:42,4.84,873.7,56.46,28,52,55,2.24,0,E
2023-12-03 0:04:42,4.29,873.81,57.69,31,53,54,3.64,0,SE
2023-12-03 0:19:42,3.48,873.95,61.54,35,55,57,0,0,
2023-12-03 0:34:42,2.98,873.93,64.18,41,65,69,1.57,0,E
2023-12-03 0:49:42,2.03,873.94,69.05,51,83,86,0.16,0,SE
2023-12-03 1:04:42,2.17,873.91,70.54,67,117,123,0.06,0,SE
2023-12-03 1:19:42,2.55,873.88,69.47,70,120,134,0.83,0,SE
2023-12-03 1:34:42,3.47,873.84,64.89,54,92,103,2.39,0,E
2023-12-03 1:49:42,2.24,873.84,69.33,59,99,110,0.14,0,SE
2023-12-03 2:04:42,1.85,873.76,71.86,67,126,132,0,0,
2023-12-03 2:19:42,2.3,873.93,71.6,75,146,157,0.56,0,SE
2023-12-03 2:34:42,3.48,873.8,65.95,68,123,134,2.63,0,E
2023-12-03 2:49:42,3.33,873.86,66.41,67,122,126,1.88,0,SE
2023-12-03 3:04:42,2.65,873.96,68.27,57,101,111,1.16,0,SE
2023-12-03 3:19:42,1.77,874.01,72.1,61,110,123,0.41,0,SE
2023-12-03 3:34:42,1.35,873.98,74.18,65,129,137,0.31,0,SE
2023-12-03 3:49:42,1,874.04,75.93,69,122,136,0,0,
2023-12-03 4:04:42,1.28,874.14,75.23,69,134,144,0,0,
2023-12-03 4:19:42,1.77,874.09,72.63,67,124,129,0,0,
2023-12-03 4:34:42,1.9,873.9,71.28,71,142,153,0.11,0,S
2023-12-03 4:49:42,1.7,873.86,72.31,69,127,135,0,0,
2023-12-03 5:04:42,1.81,873.99,71.88,69,134,142,0,0,
2023-12-03 5:19:42,1.14,873.97,74.37,71,132,150,0.36,0,SE
2023-12-03 5:34:42,2.99,873.88,66.22,64,112,125,3.5,0,E
2023-12-03 5:49:42,2.87,873.77,65.6,56,103,115,3.47,0,NE
2023-12-03 6:04:42,2.9,873.81,64.91,56,99,113,4.04,0,E
2023-12-03 6:19:42,3.1,873.9,64.4,55,95,103,2.67,0,E
2023-12-03 6:34:42,2.76,874.05,65.89,58,105,114,2.06,0,SE
2023-12-03 6:49:42,1.68,874.07,70.22,54,95,110,1.03,0,SE
2023-12-03 7:04:42,2.23,874.1,68.56,61,115,129,0.56,0,SE
2023-12-03 7:19:42,1.53,874.17,70.82,65,125,141,0.08,0,S
2023-12-03 7:34:42,1.31,874.34,72.28,65,123,138,0.17,0,SW
2023-12-03 7:49:42,1.61,874.39,68.3,44,74,79,1.87,0,SE
2023-12-03 8:04:42,0.62,874.54,71.79,41,75,79,0,0,NE
2023-12-03 8:19:42,0.79,874.68,72.73,50,99,105,0.52,0,SE
2023-12-03 8:34:42,0.46,874.69,73.97,55,99,109,0,0,
2023-12-03 8:49:42,1.41,874.93,70.62,64,111,120,0,0,
